dteday,instant,season,year,month,hour,holiday,weekday,workingday,weathersit,temp,atemp,humidity,windspeed,casual,registered,count
2011-05-02,2823,2,0,5,12,0,1,1,1,0.62,0.6061,0.69,0.2239,40,147,187
2011-05-02,2824,2,0,5,13,0,1,1,2,0.62,0.6061,0.69,0.194,51,119,170
2011-05-02,2825,2,0,5,14,0,1,1,1,0.64,0.6061,0.69,0.2239,48,133,181
2011-05-02,2826,2,0,5,15,0,1,1,1,0.66,0.6212,0.61,0.194,45,110,155
2011-05-02,2827,2,0,5,16,0,1,1,1,0.66,0.6212,0.61,0.2239,49,220,269
2011-05-02,2828,2,0,5,17,0,1,1,1,0.66,0.6212,0.65,0.194,65,472,537
2011-05-02,2829,2,0,5,18,0,1,1,2,0.64,0.6061,0.65,0.194,68,450,518
2011-05-02,2830,2,0,5,19,0,1,1,2,0.62,0.6061,0.69,0.1343,46,268,314
2011-05-02,2831,2,0,5,20,0,1,1,2,0.62,0.6061,0.69,0.1343,44,174,218
2011-05-02,2832,2,0,5,21,0,1,1,2,0.6,0.5909,0.73,0.1045,54,178,232
2011-05-02,2833,2,0,5,22,0,1,1,2,0.6,0.5909,0.73,0.0,28,97,125
2011-05-02,2834,2,0,5,23,0,1,1,2,0.56,0.5303,0.83,0.194,16,48,64
2011-05-03,2835,2,0,5,0,0,2,1,2,0.56,0.5303,0.83,0.2239,0,16,16
2011-05-03,2836,2,0,5,1,0,2,1,2,0.56,0.5303,0.78,0.2537,0,14,14
2011-05-03,2837,2,0,5,2,0,2,1,2,0.56,0.5303,0.78,0.2537,0,5,5
2011-05-03,2838,2,0,5,3,0,2,1,1,0.54,0.5152,0.83,0.2836,0,2,2
2011-05-03,2839,2,0,5,4,0,2,1,1,0.52,0.5,0.88,0.2239,3,1,4
2011-05-03,2840,2,0,5,5,0,2,1,1,0.52,0.5,0.88,0.1343,0,14,14
2011-05-03,2841,2,0,5,6,0,2,1,2,0.52,0.5,0.94,0.1642,7,102,109
2011-05-03,2842,2,0,5,7,0,2,1,2,0.54,0.5152,0.88,0.2239,17,248,265
2011-05-03,2843,2,0,5,8,0,2,1,2,0.56,0.5303,0.83,0.2836,24,435,459
2011-05-03,2844,2,0,5,9,0,2,1,2,0.6,0.5758,0.78,0.3582,29,157,186
2011-05-03,2845,2,0,5,10,0,2,1,2,0.64,0.6061,0.69,0.3582,36,91,127
2011-05-03,2846,2,0,5,11,0,2,1,2,0.66,0.6212,0.65,0.3284,20,120,140
2011-05-03,2847,2,0,5,12,0,2,1,2,0.68,0.6364,0.61,0.4925,48,169,217
2011-05-03,2848,2,0,5,13,0,2,1,2,0.7,0.6515,0.58,0.6119,50,144,194
2011-05-03,2849,2,0,5,14,0,2,1,2,0.7,0.6515,0.58,0.5224,36,122,158
2011-05-03,2850,2,0,5,15,0,2,1,2,0.7,0.6515,0.58,0.4478,37,117,154
2011-05-03,2851,2,0,5,16,0,2,1,1,0.72,0.6667,0.54,0.4627,46,225,271
2011-05-03,2852,2,0,5,17,0,2,1,1,0.7,0.6515,0.54,0.4627,53,464,517
2011-05-03,2853,2,0,5,18,0,2,1,1,0.7,0.6515,0.48,0.4179,59,485,544
2011-05-03,2854,2,0,5,19,0,2,1,1,0.68,0.6364,0.57,0.3582,42,323,365
2011-05-03,2855,2,0,5,20,0,2,1,1,0.66,0.6212,0.61,0.194,28,262,290
2011-05-03,2856,2,0,5,21,0,2,1,2,0.64,0.6212,0.61,0.4478,42,183,225
2011-05-03,2857,2,0,5,22,0,2,1,2,0.58,0.5455,0.6,0.3881,14,99,113
2011-05-03,2858,2,0,5,23,0,2,1,2,0.56,0.5303,0.68,0.3284,12,50,62
2011-05-04,2859,2,0,5,0,0,3,1,3,0.52,0.5,0.77,0.1642,5,22,27
2011-05-04,2860,2,0,5,1,0,3,1,3,0.5,0.4848,0.82,0.2836,1,6,7
2011-05-04,2861,2,0,5,2,0,3,1,3,0.5,0.4848,0.82,0.2836,0,4,4
2011-05-04,2862,2,0,5,3,0,3,1,3,0.42,0.4242,0.88,0.5224,0,1,1
2011-05-04,2863,2,0,5,4,0,3,1,3,0.38,0.3939,0.94,0.3284,1,2,3
2011-05-04,2864,2,0,5,5,0,3,1,3,0.36,0.3333,0.87,0.3284,1,8,9
2011-05-04,2865,2,0,5,6,0,3,1,3,0.34,0.303,0.93,0.3881,0,21,21
2011-05-04,2866,2,0,5,7,0,3,1,3,0.34,0.303,0.93,0.3582,6,46,52
2011-05-04,2867,2,0,5,8,0,3,1,3,0.34,0.303,0.93,0.3881,5,74,79
2011-05-04,2868,2,0,5,9,0,3,1,3,0.34,0.303,0.93,0.3582,5,35,40
2011-05-04,2869,2,0,5,10,0,3,1,2,0.34,0.3182,0.93,0.2836,5,26,31
2011-05-04,2870,2,0,5,11,0,3,1,1,0.4,0.4091,0.82,0.3284,3,69,72
2011-05-04,2871,2,0,5,12,0,3,1,2,0.44,0.4394,0.62,0.3582,19,105,124
2011-05-04,2872,2,0,5,13,0,3,1,2,0.46,0.4545,0.59,0.4478,15,128,143
2011-05-04,2873,2,0,5,14,0,3,1,1,0.5,0.4848,0.51,0.3881,13,94,107
2011-05-04,2874,2,0,5,15,0,3,1,1,0.48,0.4697,0.51,0.4179,22,107,129
2011-05-04,2875,2,0,5,16,0,3,1,1,0.5,0.4848,0.45,0.4627,22,173,195
2011-05-04,2876,2,0,5,17,0,3,1,1,0.4,0.4091,0.71,0.2537,22,388,410
2011-05-04,2877,2,0,5,18,0,3,1,1,0.42,0.4242,0.67,0.2537,29,367,396
2011-05-04,2878,2,0,5,19,0,3,1,1,0.42,0.4242,0.58,0.3582,30,266,296
2011-05-04,2879,2,0,5,20,0,3,1,1,0.4,0.4091,0.62,0.3284,17,174,191
2011-05-04,2880,2,0,5,21,0,3,1,1,0.4,0.4091,0.62,0.1642,17,133,150
2011-05-04,2881,2,0,5,22,0,3,1,1,0.38,0.3939,0.62,0.2239,9,80,89
2011-05-04,2882,2,0,5,23,0,3,1,1,0.36,0.3485,0.62,0.2239,8,49,57
2011-05-05,2883,2,0,5,0,0,4,1,1,0.36,0.3485,0.66,0.194,4,23,27
2011-05-05,2884,2,0,5,1,0,4,1,1,0.34,0.3333,0.71,0.194,4,6,10
2011-05-05,2885,2,0,5,2,0,4,1,1,0.34,0.3182,0.66,0.2239,1,4,5
2011-05-05,2886,2,0,5,3,0,4,1,1,0.34,0.3182,0.66,0.2537,0,4,4
2011-05-05,2887,2,0,5,4,0,4,1,1,0.34,0.3182,0.66,0.2537,4,3,7
2011-05-05,2888,2,0,5,5,0,4,1,1,0.34,0.3182,0.66,0.2537,1,29,30
2011-05-05,2889,2,0,5,6,0,4,1,1,0.34,0.3182,0.66,0.2537,3,86,89
2011-05-05,2890,2,0,5,7,0,4,1,1,0.38,0.3939,0.58,0.2537,16,255,271
2011-05-05,2891,2,0,5,8,0,4,1,1,0.42,0.4242,0.5,0.2537,25,415,440
2011-05-05,2892,2,0,5,9,0,4,1,1,0.46,0.4545,0.44,0.2836,20,164,184
2011-05-05,2893,2,0,5,10,0,4,1,1,0.5,0.4848,0.39,0.2836,30,98,128
2011-05-05,2894,2,0,5,11,0,4,1,1,0.52,0.5,0.36,0.4478,43,105,148
2011-05-05,2895,2,0,5,12,0,4,1,1,0.52,0.5,0.34,0.3582,27,169,196
2011-05-05,2896,2,0,5,13,0,4,1,1,0.54,0.5152,0.3,0.5821,50,142,192
2011-05-05,2897,2,0,5,14,0,4,1,1,0.54,0.5152,0.28,0.4478,19,135,154
2011-05-05,2898,2,0,5,15,0,4,1,1,0.56,0.5303,0.26,0.4925,27,120,147
2011-05-05,2899,2,0,5,16,0,4,1,1,0.58,0.5455,0.24,0.4179,36,233,269
2011-05-05,2900,2,0,5,17,0,4,1,1,0.56,0.5303,0.26,0.3881,66,467,533
2011-05-05,2901,2,0,5,18,0,4,1,1,0.56,0.5303,0.26,0.2836,64,456,520
2011-05-05,2902,2,0,5,19,0,4,1,1,0.54,0.5152,0.28,0.2239,56,305,361
2011-05-05,2903,2,0,5,20,0,4,1,1,0.5,0.4848,0.34,0.1642,33,225,258
2011-05-05,2904,2,0,5,21,0,4,1,1,0.5,0.4848,0.36,0.194,39,141,180
2011-05-05,2905,2,0,5,22,0,4,1,1,0.48,0.4697,0.39,0.194,30,135,165
2011-05-05,2906,2,0,5,23,0,4,1,1,0.46,0.4545,0.41,0.194,16,99,115
2011-05-06,2907,2,0,5,0,0,5,1,1,0.44,0.4394,0.44,0.1642,13,43,56
2011-05-06,2908,2,0,5,1,0,5,1,1,0.4,0.4091,0.62,0.1642,8,24,32
2011-05-06,2909,2,0,5,2,0,5,1,1,0.38,0.3939,0.62,0.1045,1,15,16
2011-05-06,2910,2,0,5,3,0,5,1,1,0.36,0.3636,0.71,0.1045,3,6,9
2011-05-06,2911,2,0,5,4,0,5,1,1,0.36,0.3636,0.71,0.1045,0,1,1
2011-05-06,2912,2,0,5,5,0,5,1,1,0.34,0.3485,0.81,0.1045,0,16,16
2011-05-06,2913,2,0,5,6,0,5,1,1,0.36,0.3636,0.81,0.0896,8,74,82
2011-05-06,2914,2,0,5,7,0,5,1,1,0.4,0.4091,0.82,0.0,20,202,222
2011-05-06,2915,2,0,5,8,0,5,1,1,0.42,0.4242,0.77,0.2537,35,415,450
2011-05-06,2916,2,0,5,9,0,5,1,1,0.46,0.4545,0.67,0.2836,27,161,188
2011-05-06,2917,2,0,5,10,0,5,1,2,0.54,0.5152,0.49,0.3284,30,97,127
2011-05-06,2918,2,0,5,11,0,5,1,2,0.54,0.5152,0.49,0.3284,42,123,165
2011-05-06,2919,2,0,5,12,0,5,1,1,0.56,0.5303,0.49,0.3582,48,198,246
2011-05-06,2920,2,0,5,13,0,5,1,1,0.58,0.5455,0.4,0.3284,71,182,253
2011-05-06,2921,2,0,5,14,0,5,1,1,0.6,0.6212,0.4,0.4478,86,127,213
2011-05-06,2922,2,0,5,15,0,5,1,1,0.6,0.6212,0.38,0.3881,89,171,260
2011-05-06,2923,2,0,5,16,0,5,1,1,0.6,0.6212,0.4,0.2537,82,262,344
2011-05-06,2924,2,0,5,17,0,5,1,1,0.58,0.5455,0.4,0.3582,83,470,553
2011-05-06,2925,2,0,5,18,0,5,1,3,0.54,0.5152,0.52,0.3582,85,385,470
2011-05-06,2926,2,0,5,19,0,5,1,3,0.54,0.5152,0.52,0.3582,39,253,292
2011-05-06,2927,2,0,5,20,0,5,1,1,0.52,0.5,0.48,0.1045,29,161,190
2011-05-06,2928,2,0,5,21,0,5,1,1,0.48,0.4697,0.67,0.1343,22,130,152
2011-05-06,2929,2,0,5,22,0,5,1,1,0.46,0.4545,0.72,0.2239,46,105,151
2011-05-06,2930,2,0,5,23,0,5,1,1,0.44,0.4394,0.82,0.1343,27,93,120
2011-05-07,2931,2,0,5,0,0,6,0,1,0.42,0.4242,0.82,0.1343,10,76,86
2011-05-07,2932,2,0,5,1,0,6,0,1,0.42,0.4242,0.82,0.1045,8,50,58
2011-05-07,2933,2,0,5,2,0,6,0,1,0.42,0.4242,0.82,0.0896,5,47,52
2011-05-07,2934,2,0,5,3,0,6,0,1,0.42,0.4242,0.77,0.0896,9,9,18
2011-05-07,2935,2,0,5,4,0,6,0,1,0.4,0.4091,0.82,0.1045,1,4,5
2011-05-07,2936,2,0,5,5,0,6,0,1,0.46,0.4545,0.59,0.1343,4,3,7
2011-05-07,2937,2,0,5,6,0,6,0,1,0.42,0.4242,0.77,0.0896,1,12,13
2011-05-07,2938,2,0,5,7,0,6,0,1,0.48,0.4697,0.59,0.0,8,32,40
2011-05-07,2939,2,0,5,8,0,6,0,1,0.52,0.5,0.52,0.194,19,96,115
2011-05-07,2940,2,0,5,9,0,6,0,1,0.54,0.5152,0.49,0.2836,54,164,218
2011-05-07,2941,2,0,5,10,0,6,0,1,0.56,0.5303,0.49,0.2985,90,208,298
2011-05-07,2942,2,0,5,11,0,6,0,1,0.56,0.5303,0.43,0.0,132,215,347
2011-05-07,2943,2,0,5,12,0,6,0,1,0.6,0.6212,0.4,0.194,129,244,373
2011-05-07,2944,2,0,5,13,0,6,0,1,0.6,0.6212,0.35,0.2836,196,240,436
2011-05-07,2945,2,0,5,14,0,6,0,3,0.6,0.6212,0.35,0.1642,143,235,378
2011-05-07,2946,2,0,5,15,0,6,0,1,0.6,0.6212,0.38,0.2537,148,230,378
2011-05-07,2947,2,0,5,16,0,6,0,1,0.6,0.6212,0.38,0.194,119,223,342
2011-05-07,2948,2,0,5,17,0,6,0,1,0.58,0.5455,0.4,0.2239,138,216,354
2011-05-07,2949,2,0,5,18,0,6,0,1,0.58,0.5455,0.37,0.1642,114,175,289
2011-05-07,2950,2,0,5,19,0,6,0,1,0.56,0.5303,0.43,0.194,88,179,267
2011-05-07,2951,2,0,5,20,0,6,0,1,0.56,0.5303,0.43,0.1343,82,137,219
2011-05-07,2952,2,0,5,21,0,6,0,1,0.54,0.5152,0.49,0.2239,58,124,182
2011-05-07,2953,2,0,5,22,0,6,0,1,0.54,0.5152,0.49,0.194,26,94,120
2011-05-07,2954,2,0,5,23,0,6,0,1,0.5,0.4848,0.59,0.1045,30,89,119
2011-05-08,2955,2,0,5,0,0,0,0,2,0.5,0.4848,0.59,0.1045,22,78,100
2011-05-08,2956,2,0,5,1,0,0,0,2,0.52,0.5,0.55,0.0,8,56,64
2011-05-08,2957,2,0,5,2,0,0,0,1,0.48,0.4697,0.63,0.0,17,42,59
2011-05-08,2958,2,0,5,3,0,0,0,1,0.46,0.4545,0.72,0.0896,10,21,31
2011-05-08,2959,2,0,5,4,0,0,0,1,0.42,0.4242,0.82,0.0,2,8,10
2011-05-08,2960,2,0,5,5,0,0,0,2,0.44,0.4394,0.77,0.0,0,5,5
2011-05-08,2961,2,0,5,6,0,0,0,2,0.44,0.4394,0.82,0.0,2,4,6
2011-05-08,2962,2,0,5,7,0,0,0,2,0.46,0.4545,0.82,0.0,8,15,23
2011-05-08,2963,2,0,5,8,0,0,0,1,0.52,0.5,0.63,0.1343,28,58,86
2011-05-08,2964,2,0,5,9,0,0,0,1,0.56,0.5303,0.52,0.2239,48,112,160
2011-05-08,2965,2,0,5,10,0,0,0,1,0.58,0.5455,0.49,0.1343,91,153,244
2011-05-08,2966,2,0,5,11,0,0,0,1,0.58,0.5455,0.49,0.0896,142,198,340
2011-05-08,2967,2,0,5,12,0,0,0,1,0.6,0.6212,0.46,0.0896,139,243,382
2011-05-08,2968,2,0,5,13,0,0,0,1,0.6,0.6212,0.49,0.1343,166,224,390
2011-05-08,2969,2,0,5,14,0,0,0,1,0.6,0.6212,0.49,0.0,126,240,366
2011-05-08,2970,2,0,5,15,0,0,0,1,0.6,0.6212,0.49,0.0,128,230,358
2011-05-08,2971,2,0,5,16,0,0,0,1,0.6,0.6212,0.46,0.1045,122,263,385
2011-05-08,2972,2,0,5,17,0,0,0,3,0.58,0.5455,0.49,0.2836,106,245,351
2011-05-08,2973,2,0,5,18,0,0,0,1,0.58,0.5455,0.49,0.0,63,205,268
2011-05-08,2974,2,0,5,19,0,0,0,1,0.56,0.5303,0.64,0.0,61,178,239
2011-05-08,2975,2,0,5,20,0,0,0,1,0.52,0.5,0.77,0.1343,42,132,174
2011-05-08,2976,2,0,5,21,0,0,0,1,0.52,0.5,0.77,0.0896,32,95,127
2011-05-08,2977,2,0,5,22,0,0,0,1,0.5,0.4848,0.88,0.0896,29,86,115
2011-05-08,2978,2,0,5,23,0,0,0,1,0.46,0.4545,0.88,0.0896,9,41,50
2011-05-09,2979,2,0,5,0,0,1,1,1,0.46,0.4545,0.82,0.0896,31,22,53
2011-05-09,2980,2,0,5,1,0,1,1,1,0.44,0.4394,0.88,0.0,25,8,33
2011-05-09,2981,2,0,5,2,0,1,1,1,0.44,0.4394,0.94,0.0,6,2,8
2011-05-09,2982,2,0,5,3,0,1,1,1,0.46,0.4545,0.82,0.0896,0,7,7
2011-05-09,2983,2,0,5,4,0,1,1,1,0.42,0.4242,0.82,0.1642,0,4,4
2011-05-09,2984,2,0,5,5,0,1,1,1,0.42,0.4242,0.77,0.1642,0,23,23
2011-05-09,2985,2,0,5,6,0,1,1,1,0.44,0.4394,0.72,0.2537,2,87,89
2011-05-09,2986,2,0,5,7,0,1,1,1,0.48,0.4697,0.63,0.2537,16,221,237
2011-05-09,2987,2,0,5,8,0,1,1,1,0.52,0.5,0.55,0.2239,23,351,374
2011-05-09,2988,2,0,5,9,0,1,1,1,0.54,0.5152,0.56,0.1642,36,142,178
2011-05-09,2989,2,0,5,10,0,1,1,1,0.56,0.5303,0.52,0.194,24,95,119
2011-05-09,2990,2,0,5,11,0,1,1,1,0.6,0.6212,0.46,0.2239,26,99,125
2011-05-09,2991,2,0,5,12,0,1,1,1,0.6,0.6212,0.43,0.194,35,160,195
2011-05-09,2992,2,0,5,13,0,1,1,1,0.62,0.6212,0.38,0.2836,36,138,174
2011-05-09,2993,2,0,5,14,0,1,1,1,0.62,0.6212,0.41,0.2239,44,118,162
2011-05-09,2994,2,0,5,15,0,1,1,1,0.62,0.6212,0.41,0.2239,51,148,199
2011-05-09,2995,2,0,5,16,0,1,1,1,0.64,0.6212,0.38,0.2239,49,255,304
2011-05-09,2996,2,0,5,17,0,1,1,1,0.62,0.6212,0.38,0.2537,59,539,598
2011-05-09,2997,2,0,5,18,0,1,1,1,0.62,0.6212,0.38,0.2985,66,458,524
2011-05-09,2998,2,0,5,19,0,1,1,1,0.58,0.5455,0.43,0.194,45,339,384
2011-05-09,2999,2,0,5,20,0,1,1,1,0.54,0.5152,0.49,0.194,25,214,239
2011-05-09,3000,2,0,5,21,0,1,1,1,0.52,0.5,0.59,0.1343,28,128,156
2011-05-09,3001,2,0,5,22,0,1,1,1,0.52,0.5,0.68,0.0896,21,95,116
2011-05-09,3002,2,0,5,23,0,1,1,1,0.5,0.4848,0.68,0.0896,16,45,61
2011-05-10,3003,2,0,5,0,0,2,1,1,0.48,0.4697,0.63,0.0,6,12,18
2011-05-10,3004,2,0,5,1,0,2,1,1,0.46,0.4545,0.59,0.0896,3,12,15
2011-05-10,3005,2,0,5,2,0,2,1,1,0.44,0.4394,0.58,0.1343,1,4,5
2011-05-10,3006,2,0,5,3,0,2,1,1,0.44,0.4394,0.54,0.194,1,3,4
2011-05-10,3007,2,0,5,4,0,2,1,1,0.42,0.4242,0.62,0.2537,0,2,2
2011-05-10,3008,2,0,5,5,0,2,1,1,0.4,0.4091,0.66,0.2239,1,28,29
2011-05-10,3009,2,0,5,6,0,2,1,1,0.42,0.4242,0.67,0.1343,9,103,112
2011-05-10,3010,2,0,5,7,0,2,1,2,0.44,0.4394,0.62,0.1343,13,301,314
2011-05-10,3011,2,0,5,8,0,2,1,2,0.5,0.4848,0.51,0.1045,28,397,425
2011-05-10,3012,2,0,5,9,0,2,1,2,0.52,0.5,0.48,0.1045,29,176,205
2011-05-10,3013,2,0,5,10,0,2,1,2,0.56,0.5303,0.37,0.0896,27,100,127
2011-05-10,3014,2,0,5,11,0,2,1,2,0.56,0.5303,0.43,0.1343,17,108,125
2011-05-10,3015,2,0,5,12,0,2,1,2,0.6,0.6212,0.38,0.0,47,170,217
2011-05-10,3016,2,0,5,13,0,2,1,2,0.62,0.6212,0.38,0.2537,50,152,202
2011-05-10,3017,2,0,5,14,0,2,1,2,0.62,0.6212,0.33,0.0,42,134,176
2011-05-10,3018,2,0,5,15,0,2,1,2,0.64,0.6212,0.33,0.0896,28,152,180
2011-05-10,3019,2,0,5,16,0,2,1,1,0.66,0.6212,0.31,0.1045,56,271,327
2011-05-10,3020,2,0,5,17,0,2,1,1,0.64,0.6212,0.33,0.0,79,532,611
2011-05-10,3021,2,0,5,18,0,2,1,1,0.64,0.6212,0.29,0.1343,70,480,550
2011-05-10,3022,2,0,5,19,0,2,1,1,0.6,0.6212,0.43,0.2239,69,365,434
2011-05-10,3023,2,0,5,20,0,2,1,1,0.54,0.5152,0.6,0.1343,50,241,291
2011-05-10,3024,2,0,5,21,0,2,1,1,0.54,0.5152,0.52,0.0,30,173,203
2011-05-10,3025,2,0,5,22,0,2,1,1,0.52,0.5,0.55,0.1045,29,121,150
2011-05-10,3026,2,0,5,23,0,2,1,2,0.52,0.5,0.59,0.1343,9,72,81
2011-05-11,3027,2,0,5,0,0,3,1,2,0.52,0.5,0.55,0.1343,8,30,38
2011-05-11,3028,2,0,5,1,0,3,1,2,0.5,0.4848,0.59,0.1045,4,16,20
2011-05-11,3029,2,0,5,2,0,3,1,1,0.52,0.5,0.59,0.0,6,4,10
2011-05-11,3030,2,0,5,3,0,3,1,1,0.5,0.4848,0.63,0.2239,0,3,3
2011-05-11,3031,2,0,5,4,0,3,1,2,0.48,0.4697,0.88,0.1343,0,2,2
2011-05-11,3032,2,0,5,5,0,3,1,1,0.46,0.4545,0.88,0.1343,0,20,20
2011-05-11,3033,2,0,5,6,0,3,1,1,0.46,0.4545,0.82,0.1343,6,93,99
2011-05-11,3034,2,0,5,7,0,3,1,1,0.48,0.4697,0.72,0.194,25,293,318
2011-05-11,3035,2,0,5,8,0,3,1,1,0.48,0.4697,0.77,0.2537,21,421,442
2011-05-11,3036,2,0,5,9,0,3,1,1,0.52,0.5,0.72,0.1343,21,182,203
2011-05-11,3037,2,0,5,10,0,3,1,1,0.54,0.5152,0.68,0.0896,30,124,154
2011-05-11,3038,2,0,5,11,0,3,1,1,0.56,0.5303,0.64,0.0896,18,123,141
2011-05-11,3039,2,0,5,12,0,3,1,1,0.6,0.6212,0.56,0.0,41,185,226
2011-05-11,3040,2,0,5,13,0,3,1,1,0.62,0.6212,0.5,0.0,36,157,193
2011-05-11,3041,2,0,5,14,0,3,1,1,0.62,0.6212,0.53,0.0896,36,141,177
2011-05-11,3042,2,0,5,15,0,3,1,1,0.64,0.6212,0.41,0.0,48,131,179
2011-05-11,3043,2,0,5,16,0,3,1,1,0.66,0.6212,0.39,0.0,49,240,289
2011-05-11,3044,2,0,5,17,0,3,1,1,0.64,0.6212,0.47,0.1045,17,242,259
2011-05-11,3045,2,0,5,18,0,3,1,1,0.62,0.6212,0.5,0.2985,40,234,274
2011-05-11,3046,2,0,5,19,0,3,1,1,0.56,0.5303,0.52,0.1343,60,341,401
2011-05-11,3047,2,0,5,20,0,3,1,1,0.54,0.5152,0.64,0.1343,28,245,273
2011-05-11,3048,2,0,5,21,0,3,1,1,0.54,0.5152,0.6,0.0,32,202,234
2011-05-11,3049,2,0,5,22,0,3,1,1,0.5,0.4848,0.72,0.2537,12,134,146
2011-05-11,3050,2,0,5,23,0,3,1,1,0.46,0.4545,0.88,0.2537,12,69,81
2011-05-12,3051,2,0,5,0,0,4,1,2,0.46,0.4545,0.88,0.2239,5,39,44
2011-05-12,3052,2,0,5,1,0,4,1,1,0.46,0.4545,0.88,0.2239,1,16,17
2011-05-12,3053,2,0,5,2,0,4,1,1,0.44,0.4394,0.94,0.194,1,14,15
2011-05-12,3054,2,0,5,3,0,4,1,1,0.44,0.4394,0.88,0.1343,0,5,5
2011-05-12,3055,2,0,5,4,0,4,1,1,0.42,0.4242,0.94,0.0,1,5,6
2011-05-12,3056,2,0,5,5,0,4,1,1,0.42,0.4242,0.94,0.1343,2,27,29
2011-05-12,3057,2,0,5,6,0,4,1,1,0.44,0.4394,0.88,0.0,9,103,112
2011-05-12,3058,2,0,5,7,0,4,1,1,0.46,0.4545,0.88,0.1343,14,283,297
2011-05-12,3059,2,0,5,8,0,4,1,1,0.48,0.4697,0.82,0.194,27,394,421
2011-05-12,3060,2,0,5,9,0,4,1,2,0.5,0.4848,0.77,0.2836,21,191,212
2011-05-12,3061,2,0,5,10,0,4,1,2,0.54,0.5152,0.68,0.2239,28,119,147
2011-05-12,3062,2,0,5,11,0,4,1,1,0.58,0.5455,0.6,0.2239,43,136,179
2011-05-12,3063,2,0,5,12,0,4,1,1,0.58,0.5455,0.6,0.2239,43,164,207
2011-05-12,3064,2,0,5,13,0,4,1,2,0.62,0.6212,0.57,0.2985,48,170,218
2011-05-12,3065,2,0,5,14,0,4,1,2,0.62,0.6061,0.61,0.2239,43,148,191
