dteday,instant,season,year,month,hour,holiday,weekday,workingday,weathersit,temp,atemp,humidity,windspeed,casual,registered,count
2011-04-02,2094,2,0,4,2,0,6,0,1,0.24,0.2424,0.75,0.1343,1,20,21
2011-04-02,2095,2,0,4,3,0,6,0,1,0.24,0.2424,0.7,0.1642,1,8,9
2011-04-02,2096,2,0,4,4,0,6,0,1,0.24,0.2424,0.7,0.1642,0,5,5
2011-04-02,2097,2,0,4,5,0,6,0,2,0.24,0.2424,0.75,0.1642,1,4,5
2011-04-02,2098,2,0,4,6,0,6,0,1,0.26,0.2727,0.7,0.1045,5,7,12
2011-04-02,2099,2,0,4,7,0,6,0,2,0.26,0.2727,0.7,0.1045,2,16,18
2011-04-02,2100,2,0,4,8,0,6,0,1,0.3,0.3182,0.7,0.1045,10,45,55
2011-04-02,2101,2,0,4,9,0,6,0,2,0.34,0.3485,0.66,0.1045,22,65,87
2011-04-02,2102,2,0,4,10,0,6,0,2,0.36,0.3485,0.57,0.1642,41,113,154
2011-04-02,2103,2,0,4,11,0,6,0,2,0.4,0.4091,0.47,0.1642,72,126,198
2011-04-02,2104,2,0,4,12,0,6,0,3,0.32,0.3333,0.81,0.1343,84,100,184
2011-04-02,2105,2,0,4,13,0,6,0,1,0.34,0.3333,0.81,0.1343,56,81,137
2011-04-02,2106,2,0,4,14,0,6,0,3,0.32,0.303,0.76,0.3284,97,93,190
2011-04-02,2107,2,0,4,15,0,6,0,3,0.34,0.303,0.76,0.3881,72,64,136
2011-04-02,2108,2,0,4,16,0,6,0,1,0.38,0.3939,0.62,0.3284,111,85,196
2011-04-02,2109,2,0,4,17,0,6,0,1,0.38,0.3939,0.54,0.3582,89,95,184
2011-04-02,2110,2,0,4,18,0,6,0,1,0.38,0.3939,0.54,0.194,69,110,179
2011-04-02,2111,2,0,4,19,0,6,0,1,0.36,0.3333,0.53,0.3582,71,77,148
2011-04-02,2112,2,0,4,20,0,6,0,1,0.34,0.3182,0.53,0.2836,29,56,85
2011-04-02,2113,2,0,4,21,0,6,0,1,0.32,0.303,0.61,0.2537,24,53,77
2011-04-02,2114,2,0,4,22,0,6,0,1,0.32,0.303,0.61,0.2985,14,41,55
2011-04-02,2115,2,0,4,23,0,6,0,1,0.32,0.3182,0.61,0.1642,20,33,53
2011-04-03,2116,2,0,4,0,0,0,0,1,0.3,0.2879,0.65,0.194,8,31,39
2011-04-03,2117,2,0,4,1,0,0,0,1,0.3,0.3182,0.61,0.1045,8,26,34
2011-04-03,2118,2,0,4,2,0,0,0,1,0.26,0.2727,0.7,0.1343,5,19,24
2011-04-03,2119,2,0,4,3,0,0,0,1,0.3,0.3333,0.61,0.0,3,8,11
2011-04-03,2120,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3,0,3
2011-04-03,2121,2,0,4,5,0,0,0,1,0.28,0.2727,0.65,0.2239,1,4,5
2011-04-03,2122,2,0,4,6,0,0,0,1,0.28,0.2727,0.65,0.194,10,23,33
2011-04-03,2123,2,0,4,7,0,0,0,1,0.32,0.303,0.57,0.2239,13,20,33
2011-04-03,2124,2,0,4,8,0,0,0,1,0.34,0.3333,0.57,0.1642,18,44,62
2011-04-03,2125,2,0,4,9,0,0,0,1,0.36,0.3182,0.5,0.4925,68,74,142
2011-04-03,2126,2,0,4,10,0,0,0,1,0.4,0.4091,0.43,0.4179,111,104,215
2011-04-03,2127,2,0,4,11,0,0,0,1,0.42,0.4242,0.41,0.2537,139,104,243
2011-04-03,2128,2,0,4,12,0,0,0,1,0.44,0.4394,0.38,0.2836,166,147,313
2011-04-03,2129,2,0,4,13,0,0,0,1,0.44,0.4394,0.33,0.2985,219,148,367
2011-04-03,2130,2,0,4,14,0,0,0,1,0.46,0.4545,0.31,0.1343,240,109,349
2011-04-03,2131,2,0,4,15,0,0,0,2,0.46,0.4545,0.33,0.0,174,118,292
2011-04-03,2132,2,0,4,16,0,0,0,2,0.46,0.4545,0.31,0.194,147,156,303
2011-04-03,2133,2,0,4,17,0,0,0,2,0.46,0.4545,0.28,0.1343,148,126,274
2011-04-03,2134,2,0,4,18,0,0,0,2,0.46,0.4545,0.31,0.0,71,101,172
2011-04-03,2135,2,0,4,19,0,0,0,2,0.42,0.4242,0.44,0.194,51,93,144
2011-04-03,2136,2,0,4,20,0,0,0,3,0.42,0.4242,0.41,0.2239,24,55,79
2011-04-03,2137,2,0,4,21,0,0,0,2,0.42,0.4242,0.44,0.2239,8,37,45
2011-04-03,2138,2,0,4,22,0,0,0,1,0.4,0.4091,0.43,0.1045,7,29,36
2011-04-03,2139,2,0,4,23,0,0,0,1,0.4,0.4091,0.5,0.0896,9,22,31
2011-04-04,2140,2,0,4,0,0,1,1,1,0.4,0.4091,0.5,0.2239,1,5,6
2011-04-04,2141,2,0,4,1,0,1,1,1,0.4,0.4091,0.56,0.3582,7,4,11
2011-04-04,2142,2,0,4,2,0,1,1,1,0.38,0.3939,0.66,0.2537,1,1,2
2011-04-04,2143,2,0,4,3,0,1,1,1,0.38,0.3939,0.66,0.2836,1,0,1
2011-04-04,2144,2,0,4,4,0,1,1,1,0.38,0.3939,0.71,0.2985,1,1,2
2011-04-04,2145,2,0,4,5,0,1,1,1,0.4,0.4091,0.62,0.2537,0,7,7
2011-04-04,2146,2,0,4,6,0,1,1,1,0.42,0.4242,0.58,0.2836,3,43,46
2011-04-04,2147,2,0,4,7,0,1,1,2,0.44,0.4394,0.54,0.2537,7,150,157
2011-04-04,2148,2,0,4,8,0,1,1,2,0.46,0.4545,0.55,0.2985,31,308,339
2011-04-04,2149,2,0,4,9,0,1,1,2,0.5,0.4848,0.51,0.3881,24,134,158
2011-04-04,2150,2,0,4,10,0,1,1,2,0.54,0.5152,0.45,0.3582,35,55,90
2011-04-04,2151,2,0,4,11,0,1,1,1,0.6,0.6212,0.4,0.3881,58,66,124
2011-04-04,2152,2,0,4,12,0,1,1,1,0.64,0.6212,0.36,0.4627,59,98,157
2011-04-04,2153,2,0,4,13,0,1,1,1,0.68,0.6364,0.34,0.3284,47,92,139
2011-04-04,2154,2,0,4,14,0,1,1,2,0.74,0.6515,0.27,0.4925,47,76,123
2011-04-04,2155,2,0,4,15,0,1,1,1,0.76,0.6667,0.23,0.5522,47,96,143
2011-04-04,2156,2,0,4,16,0,1,1,1,0.76,0.6515,0.22,0.5224,59,130,189
2011-04-04,2157,2,0,4,17,0,1,1,1,0.74,0.6515,0.23,0.6119,83,283,366
2011-04-04,2158,2,0,4,18,0,1,1,2,0.72,0.6364,0.23,0.4925,78,308,386
2011-04-04,2159,2,0,4,19,0,1,1,1,0.7,0.6364,0.24,0.4627,51,227,278
2011-04-04,2160,2,0,4,20,0,1,1,2,0.7,0.6364,0.24,0.5522,40,133,173
2011-04-04,2161,2,0,4,21,0,1,1,2,0.7,0.6364,0.3,0.4478,19,76,95
2011-04-04,2162,2,0,4,22,0,1,1,2,0.68,0.6364,0.36,0.4627,17,58,75
2011-04-04,2163,2,0,4,23,0,1,1,2,0.64,0.6212,0.47,0.2239,18,30,48
2011-04-05,2164,2,0,4,0,0,2,1,1,0.62,0.6212,0.5,0.1045,10,12,22
2011-04-05,2165,2,0,4,1,0,2,1,3,0.62,0.6212,0.57,0.4179,10,5,15
2011-04-05,2166,2,0,4,2,0,2,1,2,0.54,0.5152,0.73,0.3284,0,5,5
2011-04-05,2167,2,0,4,3,0,2,1,2,0.54,0.5152,0.73,0.3284,1,3,4
2011-04-05,2168,2,0,4,4,0,2,1,3,0.5,0.4848,0.88,0.4925,0,2,2
2011-04-05,2169,2,0,4,5,0,2,1,3,0.46,0.4545,0.94,0.2985,0,5,5
2011-04-05,2170,2,0,4,6,0,2,1,2,0.48,0.4697,0.88,0.3284,2,36,38
2011-04-05,2171,2,0,4,7,0,2,1,2,0.48,0.4697,0.88,0.3284,10,124,134
2011-04-05,2172,2,0,4,8,0,2,1,3,0.38,0.3939,0.87,0.5821,9,148,157
2011-04-05,2173,2,0,4,9,0,2,1,3,0.36,0.3182,0.87,0.4925,2,44,46
2011-04-05,2174,2,0,4,10,0,2,1,3,0.34,0.303,0.81,0.3881,3,25,28
2011-04-05,2175,2,0,4,11,0,2,1,3,0.32,0.2879,0.81,0.4478,1,18,19
2011-04-05,2176,2,0,4,12,0,2,1,2,0.34,0.303,0.71,0.3881,6,32,38
2011-04-05,2177,2,0,4,13,0,2,1,2,0.36,0.3333,0.63,0.4179,5,51,56
2011-04-05,2178,2,0,4,14,0,2,1,2,0.36,0.3182,0.57,0.4925,9,67,76
2011-04-05,2179,2,0,4,15,0,2,1,1,0.4,0.4091,0.46,0.4627,6,62,68
2011-04-05,2180,2,0,4,16,0,2,1,1,0.38,0.3939,0.46,0.4179,17,113,130
2011-04-05,2181,2,0,4,17,0,2,1,1,0.42,0.4242,0.38,0.4179,27,246,273
2011-04-05,2182,2,0,4,18,0,2,1,1,0.38,0.3939,0.4,0.4925,19,248,267
2011-04-05,2183,2,0,4,19,0,2,1,1,0.36,0.3333,0.43,0.2985,12,148,160
2011-04-05,2184,2,0,4,20,0,2,1,1,0.34,0.3182,0.46,0.2836,4,87,91
2011-04-05,2185,2,0,4,21,0,2,1,1,0.34,0.2879,0.46,0.5224,8,81,89
2011-04-05,2186,2,0,4,22,0,2,1,1,0.32,0.303,0.49,0.2985,3,43,46
2011-04-05,2187,2,0,4,23,0,2,1,1,0.3,0.2879,0.49,0.2836,3,23,26
2011-04-06,2188,2,0,4,0,0,3,1,1,0.3,0.3182,0.49,0.1045,0,15,15
2011-04-06,2189,2,0,4,1,0,3,1,1,0.26,0.2727,0.6,0.1343,0,2,2
2011-04-06,2190,2,0,4,2,0,3,1,1,0.24,0.2424,0.7,0.1343,0,5,5
2011-04-06,2191,2,0,4,3,0,3,1,1,0.26,0.2727,0.6,0.1343,0,4,4
2011-04-06,2192,2,0,4,4,0,3,1,1,0.24,0.2424,0.65,0.1343,0,1,1
2011-04-06,2193,2,0,4,5,0,3,1,1,0.24,0.2576,0.7,0.1045,1,12,13
2011-04-06,2194,2,0,4,6,0,3,1,1,0.24,0.2576,0.7,0.1045,4,52,56
2011-04-06,2195,2,0,4,7,0,3,1,1,0.26,0.2727,0.65,0.1045,3,130,133
2011-04-06,2196,2,0,4,8,0,3,1,1,0.32,0.303,0.61,0.2239,17,308,325
2011-04-06,2197,2,0,4,9,0,3,1,1,0.36,0.3333,0.46,0.2537,8,157,165
2011-04-06,2198,2,0,4,10,0,3,1,1,0.4,0.4091,0.37,0.3881,21,48,69
2011-04-06,2199,2,0,4,11,0,3,1,1,0.42,0.4242,0.38,0.3881,23,70,93
2011-04-06,2200,2,0,4,12,0,3,1,1,0.44,0.4394,0.41,0.2537,22,112,134
2011-04-06,2201,2,0,4,13,0,3,1,1,0.46,0.4545,0.38,0.4925,29,83,112
2011-04-06,2202,2,0,4,14,0,3,1,1,0.5,0.4848,0.34,0.4179,35,80,115
2011-04-06,2203,2,0,4,15,0,3,1,1,0.52,0.5,0.32,0.3284,34,83,117
2011-04-06,2204,2,0,4,16,0,3,1,1,0.54,0.5152,0.28,0.4179,27,142,169
2011-04-06,2205,2,0,4,17,0,3,1,1,0.52,0.5,0.32,0.4478,53,303,356
2011-04-06,2206,2,0,4,18,0,3,1,1,0.52,0.5,0.29,0.3582,43,282,325
2011-04-06,2207,2,0,4,19,0,3,1,1,0.5,0.4848,0.31,0.2985,36,196,232
2011-04-06,2208,2,0,4,20,0,3,1,1,0.46,0.4545,0.51,0.2239,15,126,141
2011-04-06,2209,2,0,4,21,0,3,1,1,0.46,0.4545,0.41,0.2836,18,84,102
2011-04-06,2210,2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,13,71,84
2011-04-06,2211,2,0,4,23,0,3,1,1,0.46,0.4545,0.41,0.2985,11,29,40
2011-04-07,2212,2,0,4,0,0,4,1,1,0.46,0.4545,0.41,0.2836,5,15,20
2011-04-07,2213,2,0,4,1,0,4,1,1,0.42,0.4242,0.47,0.1343,2,11,13
2011-04-07,2214,2,0,4,2,0,4,1,1,0.42,0.4242,0.54,0.0,0,7,7
2011-04-07,2215,2,0,4,3,0,4,1,1,0.36,0.3485,0.66,0.194,0,3,3
2011-04-07,2216,2,0,4,4,0,4,1,1,0.34,0.3333,0.76,0.194,0,1,1
2011-04-07,2217,2,0,4,5,0,4,1,1,0.34,0.3182,0.76,0.2239,0,6,6
2011-04-07,2218,2,0,4,6,0,4,1,1,0.32,0.303,0.81,0.2537,5,59,64
2011-04-07,2219,2,0,4,7,0,4,1,2,0.34,0.3333,0.76,0.1642,8,152,160
2011-04-07,2220,2,0,4,8,0,4,1,1,0.36,0.3485,0.76,0.194,23,291,314
2011-04-07,2221,2,0,4,9,0,4,1,2,0.4,0.4091,0.66,0.1343,15,155,170
2011-04-07,2222,2,0,4,10,0,4,1,2,0.42,0.4242,0.67,0.1045,29,66,95
2011-04-07,2223,2,0,4,11,0,4,1,2,0.46,0.4545,0.55,0.0,36,86,122
2011-04-07,2224,2,0,4,12,0,4,1,2,0.46,0.4545,0.55,0.0,39,114,153
2011-04-07,2225,2,0,4,13,0,4,1,2,0.52,0.5,0.48,0.0896,36,99,135
2011-04-07,2226,2,0,4,14,0,4,1,1,0.56,0.5303,0.43,0.0896,46,111,157
2011-04-07,2227,2,0,4,15,0,4,1,1,0.6,0.6212,0.38,0.1045,27,133,160
2011-04-07,2228,2,0,4,16,0,4,1,1,0.6,0.6212,0.35,0.0,52,161,213
2011-04-07,2229,2,0,4,17,0,4,1,1,0.52,0.5,0.52,0.2836,63,280,343
2011-04-07,2230,2,0,4,18,0,4,1,1,0.48,0.4697,0.55,0.2537,68,265,333
2011-04-07,2231,2,0,4,19,0,4,1,1,0.46,0.4545,0.59,0.2985,34,192,226
2011-04-07,2232,2,0,4,20,0,4,1,1,0.44,0.4394,0.62,0.1642,37,166,203
2011-04-07,2233,2,0,4,21,0,4,1,2,0.44,0.4394,0.67,0.2836,19,89,108
2011-04-07,2234,2,0,4,22,0,4,1,2,0.4,0.4091,0.76,0.194,18,63,81
2011-04-07,2235,2,0,4,23,0,4,1,1,0.38,0.3939,0.76,0.2537,9,45,54
2011-04-08,2236,2,0,4,0,0,5,1,2,0.36,0.3485,0.76,0.2239,4,21,25
2011-04-08,2237,2,0,4,1,0,5,1,2,0.34,0.3333,0.76,0.1343,3,6,9
2011-04-08,2238,2,0,4,2,0,5,1,3,0.34,0.3333,0.76,0.1642,3,10,13
2011-04-08,2239,2,0,4,3,0,5,1,3,0.34,0.3333,0.76,0.1642,0,1,1
2011-04-08,2240,2,0,4,4,0,5,1,2,0.34,0.3333,0.86,0.1343,0,1,1
2011-04-08,2241,2,0,4,5,0,5,1,2,0.32,0.3182,0.87,0.194,1,8,9
2011-04-08,2242,2,0,4,6,0,5,1,2,0.34,0.3636,0.87,0.0,2,33,35
2011-04-08,2243,2,0,4,7,0,5,1,3,0.34,0.3333,0.87,0.1642,4,109,113
2011-04-08,2244,2,0,4,8,0,5,1,3,0.34,0.3333,0.87,0.1642,13,208,221
2011-04-08,2245,2,0,4,9,0,5,1,2,0.36,0.3485,0.76,0.194,17,168,185
2011-04-08,2246,2,0,4,10,0,5,1,2,0.36,0.3333,0.71,0.2836,10,63,73
2011-04-08,2247,2,0,4,11,0,5,1,2,0.4,0.4091,0.62,0.3881,19,79,98
2011-04-08,2248,2,0,4,12,0,5,1,3,0.38,0.3939,0.66,0.2239,29,51,80
2011-04-08,2249,2,0,4,13,0,5,1,3,0.36,0.3333,0.76,0.2836,7,35,42
2011-04-08,2250,2,0,4,14,0,5,1,3,0.34,0.3182,0.87,0.2239,2,13,15
2011-04-08,2251,2,0,4,15,0,5,1,3,0.34,0.3182,0.87,0.2239,1,24,25
2011-04-08,2252,2,0,4,16,0,5,1,2,0.32,0.303,0.93,0.2537,2,58,60
2011-04-08,2253,2,0,4,17,0,5,1,3,0.32,0.303,0.93,0.2537,10,138,148
2011-04-08,2254,2,0,4,18,0,5,1,3,0.32,0.303,0.93,0.2537,8,54,62
2011-04-08,2255,2,0,4,19,0,5,1,3,0.3,0.2727,0.93,0.4179,1,52,53
2011-04-08,2256,2,0,4,20,0,5,1,2,0.3,0.2727,0.93,0.3284,12,51,63
2011-04-08,2257,2,0,4,21,0,5,1,2,0.3,0.2879,0.93,0.2537,11,43,54
2011-04-08,2258,2,0,4,22,0,5,1,2,0.3,0.2727,0.93,0.2985,9,42,51
2011-04-08,2259,2,0,4,23,0,5,1,2,0.3,0.2879,0.93,0.2239,4,31,35
2011-04-09,2260,2,0,4,0,0,6,0,2,0.3,0.2879,0.87,0.2239,5,26,31
2011-04-09,2261,2,0,4,1,0,6,0,2,0.3,0.303,0.87,0.1343,3,17,20
2011-04-09,2262,2,0,4,2,0,6,0,2,0.32,0.303,0.87,0.2239,2,15,17
2011-04-09,2263,2,0,4,3,0,6,0,3,0.3,0.2879,1.0,0.2537,3,11,14
2011-04-09,2264,2,0,4,4,0,6,0,3,0.3,0.2727,1.0,0.2537,0,3,3
2011-04-09,2265,2,0,4,5,0,6,0,2,0.3,0.2879,0.93,0.2239,0,5,5
2011-04-09,2266,2,0,4,6,0,6,0,2,0.3,0.2879,0.93,0.194,0,13,13
2011-04-09,2267,2,0,4,7,0,6,0,2,0.3,0.303,0.93,0.1642,8,13,21
2011-04-09,2268,2,0,4,8,0,6,0,2,0.32,0.303,0.93,0.1642,7,47,54
2011-04-09,2269,2,0,4,9,0,6,0,2,0.34,0.3485,0.87,0.1045,27,71,98
2011-04-09,2270,2,0,4,10,0,6,0,2,0.34,0.3333,0.87,0.1343,43,90,133
2011-04-09,2271,2,0,4,11,0,6,0,2,0.36,0.3636,0.81,0.0,51,91,142
2011-04-09,2272,2,0,4,12,0,6,0,2,0.36,0.3485,0.81,0.1343,79,123,202
2011-04-09,2273,2,0,4,13,0,6,0,2,0.36,0.3788,0.81,0.0,114,108,222
2011-04-09,2274,2,0,4,14,0,6,0,2,0.36,0.3485,0.81,0.1343,94,118,212
2011-04-09,2275,2,0,4,15,0,6,0,2,0.36,0.3788,0.87,0.0,85,116,201
2011-04-09,2276,2,0,4,16,0,6,0,2,0.38,0.3939,0.82,0.0,73,118,191
2011-04-09,2277,2,0,4,17,0,6,0,2,0.38,0.3939,0.82,0.0896,128,129,257
2011-04-09,2278,2,0,4,18,0,6,0,2,0.38,0.3939,0.82,0.1045,48,129,177
2011-04-09,2279,2,0,4,19,0,6,0,2,0.38,0.3939,0.82,0.1343,47,83,130
2011-04-09,2280,2,0,4,20,0,6,0,2,0.38,0.3939,0.87,0.1642,19,74,93
2011-04-09,2281,2,0,4,21,0,6,0,2,0.36,0.3485,0.93,0.1343,10,65,75
2011-04-09,2282,2,0,4,22,0,6,0,2,0.36,0.3485,0.93,0.1343,21,66,87
2011-04-09,2283,2,0,4,23,0,6,0,2,0.38,0.3939,0.87,0.0896,12,45,57
2011-04-10,2284,2,0,4,0,0,0,0,2,0.38,0.3939,0.87,0.0896,5,48,53
2011-04-10,2285,2,0,4,1,0,0,0,2,0.38,0.3939,0.87,0.1343,6,31,37
2011-04-10,2286,2,0,4,2,0,0,0,2,0.38,0.3939,0.87,0.0896,12,24,36
2011-04-10,2287,2,0,4,3,0,0,0,2,0.38,0.3939,0.87,0.1343,5,11,16
2011-04-10,2288,2,0,4,4,0,0,0,2,0.36,0.3636,0.93,0.1045,3,2,5
2011-04-10,2289,2,0,4,5,0,0,0,2,0.36,0.3636,0.93,0.0896,0,4,4
2011-04-10,2290,2,0,4,6,0,0,0,2,0.36,0.3636,0.93,0.0896,0,4,4
2011-04-10,2291,2,0,4,7,0,0,0,2,0.36,0.3636,1.0,0.0896,3,7,10
2011-04-10,2292,2,0,4,8,0,0,0,2,0.38,0.3939,0.94,0.0896,17,38,55
2011-04-10,2293,2,0,4,9,0,0,0,2,0.38,0.3939,0.94,0.1343,31,50,81
2011-04-10,2294,2,0,4,10,0,0,0,2,0.4,0.4091,0.87,0.0,69,81,150
2011-04-10,2295,2,0,4,11,0,0,0,2,0.4,0.4091,0.87,0.1343,93,109,202
2011-04-10,2296,2,0,4,12,0,0,0,2,0.42,0.4242,0.88,0.1343,94,136,230
2011-04-10,2297,2,0,4,13,0,0,0,1,0.46,0.4545,0.82,0.1045,121,142,263
2011-04-10,2298,2,0,4,14,0,0,0,1,0.5,0.4848,0.72,0.194,148,133,281
2011-04-10,2299,2,0,4,15,0,0,0,1,0.5,0.4848,0.77,0.2239,156,141,297
2011-04-10,2300,2,0,4,16,0,0,0,2,0.52,0.5,0.72,0.1642,135,153,288
2011-04-10,2301,2,0,4,17,0,0,0,2,0.52,0.5,0.72,0.194,84,152,236
2011-04-10,2302,2,0,4,18,0,0,0,1,0.5,0.4848,0.77,0.194,103,137,240
2011-04-10,2303,2,0,4,19,0,0,0,1,0.5,0.4848,0.77,0.194,47,84,131
2011-04-10,2304,2,0,4,20,0,0,0,1,0.46,0.4545,0.82,0.1343,21,71,92
2011-04-10,2305,2,0,4,21,0,0,0,1,0.44,0.4394,0.88,0.194,18,77,95
2011-04-10,2306,2,0,4,22,0,0,0,1,0.44,0.4394,0.94,0.2537,12,45,57
2011-04-10,2307,2,0,4,23,0,0,0,1,0.46,0.4545,0.88,0.3582,5,27,32
2011-04-11,2308,2,0,4,0,0,1,1,1,0.48,0.4697,0.88,0.3284,7,16,23
2011-04-11,2309,2,0,4,1,0,1,1,1,0.46,0.4545,0.94,0.2836,1,3,4
2011-04-11,2310,2,0,4,2,0,1,1,1,0.46,0.4545,0.94,0.2836,7,2,9
2011-04-11,2311,2,0,4,4,0,1,1,1,0.46,0.4545,0.94,0.194,0,1,1
2011-04-11,2312,2,0,4,5,0,1,1,1,0.46,0.4545,0.94,0.194,1,12,13
2011-04-11,2313,2,0,4,6,0,1,1,2,0.46,0.4545,1.0,0.2239,2,59,61
2011-04-11,2314,2,0,4,7,0,1,1,2,0.5,0.4848,0.88,0.2239,12,164,176
2011-04-11,2315,2,0,4,8,0,1,1,2,0.52,0.5,0.88,0.2836,28,286,314
2011-04-11,2316,2,0,4,9,0,1,1,2,0.56,0.5303,0.83,0.2836,33,132,165
2011-04-11,2317,2,0,4,10,0,1,1,2,0.56,0.5303,0.83,0.2985,41,55,96
2011-04-11,2318,2,0,4,11,0,1,1,2,0.6,0.5909,0.73,0.2985,45,59,104
2011-04-11,2319,2,0,4,12,0,1,1,2,0.6,0.5909,0.73,0.3284,37,97,134
2011-04-11,2320,2,0,4,13,0,1,1,2,0.64,0.6061,0.69,0.4179,62,77,139
2011-04-11,2321,2,0,4,14,0,1,1,2,0.72,0.6667,0.54,0.3582,60,85,145
2011-04-11,2322,2,0,4,15,0,1,1,1,0.74,0.6667,0.48,0.5224,56,85,141
2011-04-11,2323,2,0,4,16,0,1,1,1,0.74,0.6667,0.48,0.5224,73,162,235
2011-04-11,2324,2,0,4,17,0,1,1,1,0.74,0.6667,0.48,0.5224,100,352,452
2011-04-11,2325,2,0,4,18,0,1,1,1,0.72,0.6667,0.51,0.3881,93,290,383
2011-04-11,2326,2,0,4,19,0,1,1,1,0.72,0.6667,0.51,0.4478,73,211,284
2011-04-11,2327,2,0,4,20,0,1,1,1,0.68,0.6364,0.57,0.5224,44,122,166
2011-04-11,2328,2,0,4,21,0,1,1,1,0.66,0.6212,0.61,0.2537,39,119,158
2011-04-11,2329,2,0,4,22,0,1,1,2,0.64,0.6212,0.5,0.2836,25,66,91
2011-04-11,2330,2,0,4,23,0,1,1,3,0.58,0.5455,0.6,0.0,16,38,54
2011-04-12,2331,2,0,4,0,0,2,1,2,0.62,0.6212,0.5,0.1045,11,13,24
2011-04-12,2332,2,0,4,1,0,2,1,2,0.62,0.6212,0.5,0.0896,6,7,13
2011-04-12,2333,2,0,4,2,0,2,1,2,0.6,0.6212,0.53,0.1343,7,7,14
2011-04-12,2334,2,0,4,3,0,2,1,2,0.58,0.5455,0.56,0.1343,0,1,1
2011-04-12,2335,2,0,4,4,0,2,1,2,0.56,0.5303,0.64,0.1343,4,2,6
2011-04-12,2336,2,0,4,5,0,2,1,2,0.54,0.5152,0.68,0.1343,1,15,16
2011-04-12,2337,2,0,4,6,0,2,1,2,0.54,0.5152,0.68,0.2836,3,55,58
2011-04-12,2338,2,0,4,7,0,2,1,2,0.54,0.5152,0.68,0.2239,12,177,189
2011-04-12,2339,2,0,4,8,0,2,1,3,0.48,0.4697,0.88,0.3881,15,211,226
2011-04-12,2340,2,0,4,9,0,2,1,3,0.46,0.4545,0.94,0.4925,4,50,54
2011-04-12,2341,2,0,4,10,0,2,1,3,0.5,0.4848,0.82,0.4179,6,34,40
2011-04-12,2342,2,0,4,11,0,2,1,1,0.52,0.5,0.77,0.3582,11,38,49
2011-04-12,2343,2,0,4,12,0,2,1,2,0.56,0.5303,0.64,0.4627,9,83,92
2011-04-12,2344,2,0,4,13,0,2,1,3,0.54,0.5152,0.68,0.2836,22,84,106
2011-04-12,2345,2,0,4,14,0,2,1,2,0.5,0.4848,0.82,0.2836,16,28,44
2011-04-12,2346,2,0,4,15,0,2,1,2,0.48,0.4697,0.77,0.5224,24,54,78
