dteday,instant,season,year,month,hour,holiday,weekday,workingday,weathersit,temp,atemp,humidity,windspeed,casual,registered,count
2011-07-02,4285,3,0,7,10,0,6,0,1,0.8,0.7121,0.36,0.0,103,168,271
2011-07-02,4286,3,0,7,11,0,6,0,1,0.8,0.7121,0.36,0.0896,144,213,357
2011-07-02,4287,3,0,7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,142,232,374
2011-07-02,4288,3,0,7,13,0,6,0,1,0.82,0.7121,0.3,0.1045,178,226,404
2011-07-02,4289,3,0,7,14,0,6,0,1,0.84,0.7121,0.2,0.0,177,215,392
2011-07-02,4290,3,0,7,15,0,6,0,1,0.86,0.7273,0.19,0.1642,168,163,331
2011-07-02,4291,3,0,7,16,0,6,0,1,0.88,0.7424,0.22,0.2239,206,192,398
2011-07-02,4292,3,0,7,17,0,6,0,1,0.84,0.7273,0.3,0.2239,179,170,349
2011-07-02,4293,3,0,7,18,0,6,0,1,0.82,0.7121,0.3,0.2836,193,190,383
2011-07-02,4294,3,0,7,19,0,6,0,1,0.8,0.697,0.33,0.2239,156,149,305
2011-07-02,4295,3,0,7,20,0,6,0,1,0.76,0.6818,0.45,0.2836,136,148,284
2011-07-02,4296,3,0,7,21,0,6,0,1,0.74,0.6667,0.48,0.194,95,137,232
2011-07-02,4297,3,0,7,22,0,6,0,1,0.72,0.6667,0.51,0.1642,78,123,201
2011-07-02,4298,3,0,7,23,0,6,0,1,0.72,0.6667,0.54,0.2836,66,88,154
2011-07-03,4299,3,0,7,0,0,0,0,1,0.7,0.6515,0.58,0.2239,47,97,144
2011-07-03,4300,3,0,7,1,0,0,0,2,0.7,0.6515,0.61,0.1642,23,55,78
2011-07-03,4301,3,0,7,2,0,0,0,1,0.7,0.6515,0.58,0.194,19,50,69
2011-07-03,4302,3,0,7,3,0,0,0,3,0.68,0.6364,0.65,0.0896,8,25,33
2011-07-03,4303,3,0,7,4,0,0,0,3,0.68,0.6364,0.65,0.0896,3,2,5
2011-07-03,4304,3,0,7,5,0,0,0,3,0.62,0.5758,0.83,0.194,0,1,1
2011-07-03,4305,3,0,7,6,0,0,0,2,0.62,0.5455,0.94,0.0896,0,3,3
2011-07-03,4306,3,0,7,7,0,0,0,2,0.64,0.5758,0.89,0.194,3,22,25
2011-07-03,4307,3,0,7,8,0,0,0,1,0.68,0.6364,0.79,0.2239,39,53,92
2011-07-03,4308,3,0,7,9,0,0,0,1,0.7,0.6667,0.74,0.2537,82,99,181
2011-07-03,4309,3,0,7,10,0,0,0,1,0.74,0.697,0.66,0.1642,131,133,264
2011-07-03,4310,3,0,7,11,0,0,0,1,0.76,0.7121,0.62,0.1045,215,175,390
2011-07-03,4311,3,0,7,12,0,0,0,1,0.8,0.7576,0.55,0.1045,198,206,404
2011-07-03,4312,3,0,7,13,0,0,0,1,0.8,0.7727,0.59,0.2239,248,173,421
2011-07-03,4313,3,0,7,14,0,0,0,1,0.82,0.7879,0.56,0.2537,225,150,375
2011-07-03,4314,3,0,7,15,0,0,0,1,0.84,0.803,0.53,0.2985,194,182,376
2011-07-03,4315,3,0,7,16,0,0,0,1,0.84,0.803,0.53,0.2985,195,219,414
2011-07-03,4316,3,0,7,17,0,0,0,3,0.8,0.7424,0.49,0.8507,181,177,358
2011-07-03,4317,3,0,7,18,0,0,0,3,0.8,0.7424,0.49,0.8507,74,107,181
2011-07-03,4318,3,0,7,19,0,0,0,2,0.66,0.6061,0.83,0.194,100,83,183
2011-07-03,4319,3,0,7,20,0,0,0,3,0.66,0.6061,0.83,0.0,83,93,176
2011-07-03,4320,3,0,7,21,0,0,0,2,0.66,0.6061,0.83,0.1642,75,92,167
2011-07-03,4321,3,0,7,22,0,0,0,2,0.66,0.6061,0.78,0.1045,69,93,162
2011-07-03,4322,3,0,7,23,0,0,0,1,0.64,0.5758,0.83,0.1642,70,77,147
2011-07-04,4323,3,0,7,0,1,1,0,1,0.64,0.5758,0.83,0.1343,63,77,140
2011-07-04,4324,3,0,7,1,1,1,0,1,0.64,0.5758,0.83,0.0896,43,76,119
2011-07-04,4325,3,0,7,2,1,1,0,1,0.64,0.5758,0.83,0.0,33,30,63
2011-07-04,4326,3,0,7,3,1,1,0,1,0.64,0.5909,0.78,0.0,13,13,26
2011-07-04,4327,3,0,7,4,1,1,0,2,0.66,0.6061,0.78,0.0896,8,4,12
2011-07-04,4328,3,0,7,5,1,1,0,2,0.64,0.5758,0.83,0.1343,1,3,4
2011-07-04,4329,3,0,7,6,1,1,0,1,0.64,0.5758,0.89,0.1642,5,11,16
2011-07-04,4330,3,0,7,7,1,1,0,1,0.66,0.6061,0.83,0.1343,17,19,36
2011-07-04,4331,3,0,7,8,1,1,0,1,0.7,0.6667,0.74,0.1045,42,44,86
2011-07-04,4332,3,0,7,9,1,1,0,2,0.72,0.6818,0.66,0.0896,142,96,238
2011-07-04,4333,3,0,7,10,1,1,0,2,0.76,0.697,0.55,0.0896,166,114,280
2011-07-04,4334,3,0,7,11,1,1,0,2,0.76,0.697,0.55,0.0896,177,172,349
2011-07-04,4335,3,0,7,12,1,1,0,2,0.78,0.7121,0.52,0.0,237,210,447
2011-07-04,4336,3,0,7,13,1,1,0,2,0.78,0.7121,0.49,0.0,242,181,423
2011-07-04,4337,3,0,7,14,1,1,0,1,0.8,0.7273,0.46,0.0,235,173,408
2011-07-04,4338,3,0,7,15,1,1,0,1,0.82,0.7424,0.43,0.0896,224,184,408
2011-07-04,4339,3,0,7,16,1,1,0,1,0.82,0.7424,0.41,0.0,236,216,452
2011-07-04,4340,3,0,7,17,1,1,0,1,0.8,0.7273,0.46,0.0,240,196,436
2011-07-04,4341,3,0,7,18,1,1,0,1,0.8,0.7273,0.46,0.1343,222,196,418
2011-07-04,4342,3,0,7,19,1,1,0,2,0.78,0.7121,0.49,0.1642,170,205,375
2011-07-04,4343,3,0,7,20,1,1,0,2,0.76,0.697,0.55,0.1045,195,191,386
2011-07-04,4344,3,0,7,21,1,1,0,2,0.74,0.6818,0.62,0.1045,195,262,457
2011-07-04,4345,3,0,7,22,1,1,0,2,0.74,0.6818,0.62,0.1343,115,211,326
2011-07-04,4346,3,0,7,23,1,1,0,2,0.72,0.6818,0.7,0.1045,44,94,138
2011-07-05,4347,3,0,7,0,0,2,1,2,0.7,0.6515,0.65,0.1642,19,36,55
2011-07-05,4348,3,0,7,1,0,2,1,1,0.7,0.6515,0.65,0.1045,15,24,39
2011-07-05,4349,3,0,7,2,0,2,1,1,0.66,0.6212,0.74,0.0896,8,5,13
2011-07-05,4350,3,0,7,3,0,2,1,1,0.66,0.6212,0.74,0.2239,1,7,8
2011-07-05,4351,3,0,7,4,0,2,1,1,0.66,0.6212,0.69,0.1642,1,4,5
2011-07-05,4352,3,0,7,5,0,2,1,1,0.66,0.6212,0.69,0.0,1,19,20
2011-07-05,4353,3,0,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,3,91,94
2011-07-05,4354,3,0,7,7,0,2,1,1,0.7,0.6515,0.65,0.0896,22,248,270
2011-07-05,4355,3,0,7,8,0,2,1,1,0.72,0.6818,0.62,0.1343,41,391,432
2011-07-05,4356,3,0,7,9,0,2,1,1,0.74,0.6818,0.58,0.1343,50,177,227
2011-07-05,4357,3,0,7,10,0,2,1,1,0.76,0.697,0.52,0.1045,55,84,139
2011-07-05,4358,3,0,7,11,0,2,1,1,0.78,0.697,0.46,0.1045,75,97,172
2011-07-05,4359,3,0,7,12,0,2,1,1,0.8,0.7273,0.43,0.1045,71,130,201
2011-07-05,4360,3,0,7,13,0,2,1,1,0.82,0.7424,0.43,0.1045,67,136,203
2011-07-05,4361,3,0,7,14,0,2,1,1,0.8,0.7424,0.49,0.1642,66,112,178
2011-07-05,4362,3,0,7,15,0,2,1,1,0.82,0.7424,0.43,0.0,51,111,162
2011-07-05,4363,3,0,7,16,0,2,1,1,0.82,0.7576,0.46,0.1045,79,202,281
2011-07-05,4364,3,0,7,17,0,2,1,1,0.82,0.7576,0.46,0.1045,79,466,545
2011-07-05,4365,3,0,7,18,0,2,1,1,0.8,0.7576,0.55,0.1642,70,426,496
2011-07-05,4366,3,0,7,19,0,2,1,1,0.8,0.7727,0.59,0.1343,71,297,368
2011-07-05,4367,3,0,7,20,0,2,1,1,0.76,0.7273,0.66,0.1045,59,225,284
2011-07-05,4368,3,0,7,21,0,2,1,1,0.78,0.7424,0.62,0.2537,77,168,245
2011-07-05,4369,3,0,7,22,0,2,1,1,0.76,0.7273,0.66,0.2239,31,124,155
2011-07-05,4370,3,0,7,23,0,2,1,1,0.74,0.697,0.66,0.1642,19,54,73
2011-07-06,4371,3,0,7,0,0,3,1,1,0.72,0.697,0.74,0.194,11,26,37
2011-07-06,4372,3,0,7,1,0,3,1,1,0.7,0.6667,0.74,0.1343,4,11,15
2011-07-06,4373,3,0,7,2,0,3,1,1,0.7,0.6667,0.79,0.0896,1,4,5
2011-07-06,4374,3,0,7,3,0,3,1,1,0.7,0.6667,0.79,0.0,0,6,6
2011-07-06,4375,3,0,7,4,0,3,1,2,0.68,0.6364,0.83,0.0896,0,6,6
2011-07-06,4376,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.0896,5,30,35
2011-07-06,4377,3,0,7,6,0,3,1,1,0.7,0.6667,0.79,0.0896,9,112,121
2011-07-06,4378,3,0,7,7,0,3,1,2,0.72,0.697,0.79,0.0,24,288,312
2011-07-06,4379,3,0,7,8,0,3,1,2,0.72,0.697,0.74,0.1045,31,397,428
2011-07-06,4380,3,0,7,9,0,3,1,3,0.7,0.6667,0.79,0.194,31,158,189
2011-07-06,4381,3,0,7,10,0,3,1,3,0.7,0.6667,0.79,0.0896,13,30,43
2011-07-06,4382,3,0,7,11,0,3,1,2,0.72,0.697,0.74,0.0,24,103,127
2011-07-06,4383,3,0,7,12,0,3,1,2,0.74,0.697,0.66,0.0896,38,114,152
2011-07-06,4384,3,0,7,13,0,3,1,2,0.74,0.697,0.7,0.1045,33,107,140
2011-07-06,4385,3,0,7,14,0,3,1,1,0.76,0.7273,0.66,0.2836,50,113,163
2011-07-06,4386,3,0,7,15,0,3,1,1,0.76,0.7273,0.7,0.2836,55,130,185
2011-07-06,4387,3,0,7,16,0,3,1,1,0.76,0.7273,0.7,0.2537,57,218,275
2011-07-06,4388,3,0,7,17,0,3,1,1,0.78,0.7424,0.59,0.2239,79,517,596
2011-07-06,4389,3,0,7,18,0,3,1,1,0.76,0.7121,0.62,0.194,77,486,563
2011-07-06,4390,3,0,7,19,0,3,1,1,0.74,0.697,0.7,0.2239,71,323,394
2011-07-06,4391,3,0,7,20,0,3,1,1,0.72,0.697,0.74,0.2537,55,257,312
2011-07-06,4392,3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.194,66,175,241
2011-07-06,4393,3,0,7,22,0,3,1,1,0.7,0.6667,0.79,0.194,30,156,186
2011-07-06,4394,3,0,7,23,0,3,1,1,0.68,0.6364,0.83,0.2239,20,78,98
2011-07-07,4395,3,0,7,0,0,4,1,1,0.66,0.5909,0.89,0.1343,6,29,35
2011-07-07,4396,3,0,7,1,0,4,1,1,0.66,0.5909,0.89,0.194,2,14,16
2011-07-07,4397,3,0,7,2,0,4,1,1,0.66,0.5909,0.89,0.194,1,7,8
2011-07-07,4398,3,0,7,3,0,4,1,1,0.64,0.5606,0.94,0.1045,2,2,4
2011-07-07,4399,3,0,7,4,0,4,1,1,0.64,0.5758,0.89,0.1045,0,4,4
2011-07-07,4400,3,0,7,5,0,4,1,1,0.64,0.5758,0.89,0.1045,2,30,32
2011-07-07,4401,3,0,7,6,0,4,1,2,0.64,0.5758,0.89,0.1343,11,107,118
2011-07-07,4402,3,0,7,7,0,4,1,2,0.66,0.5909,0.89,0.1045,13,279,292
2011-07-07,4403,3,0,7,8,0,4,1,2,0.7,0.6667,0.79,0.194,28,415,443
2011-07-07,4404,3,0,7,9,0,4,1,1,0.74,0.697,0.7,0.1642,25,154,179
2011-07-07,4405,3,0,7,10,0,4,1,1,0.78,0.7424,0.62,0.0,29,72,101
2011-07-07,4406,3,0,7,11,0,4,1,1,0.82,0.7727,0.52,0.1343,30,112,142
2011-07-07,4407,3,0,7,12,0,4,1,1,0.84,0.7727,0.41,0.0,32,139,171
2011-07-07,4408,3,0,7,13,0,4,1,1,0.86,0.7879,0.41,0.0,48,107,155
2011-07-07,4409,3,0,7,14,0,4,1,1,0.86,0.7879,0.41,0.2537,39,121,160
2011-07-07,4410,3,0,7,15,0,4,1,1,0.86,0.7879,0.41,0.2537,47,119,166
2011-07-07,4411,3,0,7,16,0,4,1,1,0.86,0.7727,0.39,0.2239,47,218,265
2011-07-07,4412,3,0,7,17,0,4,1,1,0.86,0.7576,0.36,0.2537,80,489,569
2011-07-07,4413,3,0,7,18,0,4,1,1,0.84,0.7576,0.44,0.2985,70,492,562
2011-07-07,4414,3,0,7,19,0,4,1,1,0.82,0.7727,0.52,0.2836,79,286,365
2011-07-07,4415,3,0,7,20,0,4,1,1,0.76,0.7121,0.58,0.3582,61,224,285
2011-07-07,4416,3,0,7,21,0,4,1,1,0.74,0.6818,0.62,0.1642,39,170,209
2011-07-07,4417,3,0,7,22,0,4,1,1,0.74,0.6818,0.62,0.1642,32,150,182
2011-07-07,4418,3,0,7,23,0,4,1,1,0.72,0.6818,0.66,0.0,31,98,129
2011-07-08,4419,3,0,7,0,0,5,1,1,0.74,0.697,0.66,0.1045,6,41,47
2011-07-08,4420,3,0,7,1,0,5,1,1,0.72,0.697,0.79,0.0,9,25,34
2011-07-08,4421,3,0,7,2,0,5,1,2,0.7,0.6667,0.74,0.1642,10,12,22
2011-07-08,4422,3,0,7,3,0,5,1,1,0.68,0.6364,0.79,0.1045,2,4,6
2011-07-08,4423,3,0,7,4,0,5,1,1,0.7,0.6667,0.79,0.2537,7,4,11
2011-07-08,4424,3,0,7,5,0,5,1,1,0.68,0.6364,0.79,0.2537,3,24,27
2011-07-08,4425,3,0,7,6,0,5,1,1,0.7,0.6667,0.74,0.1045,11,91,102
2011-07-08,4426,3,0,7,7,0,5,1,2,0.7,0.6667,0.79,0.194,30,302,332
2011-07-08,4427,3,0,7,8,0,5,1,2,0.72,0.697,0.74,0.2537,36,421,457
2011-07-08,4428,3,0,7,9,0,5,1,2,0.76,0.7273,0.7,0.2985,30,211,241
2011-07-08,4429,3,0,7,10,0,5,1,2,0.74,0.697,0.7,0.3582,30,108,138
2011-07-08,4430,3,0,7,11,0,5,1,2,0.74,0.7121,0.74,0.2537,61,104,165
2011-07-08,4431,3,0,7,12,0,5,1,2,0.76,0.7273,0.7,0.2836,49,164,213
2011-07-08,4432,3,0,7,13,0,5,1,2,0.78,0.7576,0.66,0.2836,54,175,229
2011-07-08,4433,3,0,7,14,0,5,1,2,0.8,0.7879,0.63,0.3582,53,163,216
2011-07-08,4434,3,0,7,15,0,5,1,2,0.8,0.7879,0.63,0.3582,39,102,141
2011-07-08,4435,3,0,7,16,0,5,1,3,0.68,0.6364,0.83,0.4478,27,105,132
2011-07-08,4436,3,0,7,17,0,5,1,3,0.66,0.5909,0.89,0.4478,6,161,167
2011-07-08,4437,3,0,7,18,0,5,1,1,0.66,0.6061,0.83,0.0896,35,281,316
2011-07-08,4438,3,0,7,19,0,5,1,1,0.66,0.6061,0.83,0.0896,45,225,270
2011-07-08,4439,3,0,7,20,0,5,1,1,0.66,0.6061,0.83,0.1642,30,220,250
2011-07-08,4440,3,0,7,21,0,5,1,2,0.66,0.6061,0.83,0.2537,46,158,204
2011-07-08,4441,3,0,7,22,0,5,1,2,0.66,0.6061,0.78,0.194,33,136,169
2011-07-08,4442,3,0,7,23,0,5,1,2,0.66,0.6061,0.78,0.0896,40,111,151
2011-07-09,4443,3,0,7,0,0,6,0,2,0.66,0.6061,0.83,0.1343,31,90,121
2011-07-09,4444,3,0,7,1,0,6,0,2,0.64,0.5758,0.89,0.1045,5,48,53
2011-07-09,4445,3,0,7,2,0,6,0,1,0.64,0.5758,0.89,0.1642,12,43,55
2011-07-09,4446,3,0,7,3,0,6,0,1,0.64,0.5758,0.89,0.1343,7,23,30
2011-07-09,4447,3,0,7,4,0,6,0,1,0.64,0.5758,0.83,0.2239,2,4,6
2011-07-09,4448,3,0,7,5,0,6,0,2,0.62,0.5606,0.88,0.1642,4,11,15
2011-07-09,4449,3,0,7,6,0,6,0,2,0.64,0.5758,0.83,0.194,11,27,38
2011-07-09,4450,3,0,7,7,0,6,0,1,0.66,0.6061,0.78,0.194,21,50,71
2011-07-09,4451,3,0,7,8,0,6,0,1,0.7,0.6515,0.7,0.2537,68,114,182
2011-07-09,4452,3,0,7,9,0,6,0,1,0.74,0.6818,0.58,0.2836,77,170,247
2011-07-09,4453,3,0,7,10,0,6,0,1,0.76,0.697,0.52,0.1642,87,177,264
2011-07-09,4454,3,0,7,11,0,6,0,1,0.78,0.697,0.46,0.2985,101,189,290
2011-07-09,4455,3,0,7,12,0,6,0,1,0.8,0.7273,0.46,0.2537,145,221,366
2011-07-09,4456,3,0,7,13,0,6,0,1,0.82,0.7424,0.41,0.2239,167,249,416
2011-07-09,4457,3,0,7,14,0,6,0,1,0.84,0.7424,0.36,0.1343,158,215,373
2011-07-09,4458,3,0,7,15,0,6,0,1,0.84,0.7273,0.34,0.0896,182,220,402
2011-07-09,4459,3,0,7,16,0,6,0,1,0.82,0.7273,0.38,0.0,171,245,416
2011-07-09,4460,3,0,7,17,0,6,0,1,0.84,0.7273,0.32,0.0,160,241,401
2011-07-09,4461,3,0,7,18,0,6,0,1,0.82,0.7273,0.36,0.1045,132,246,378
2011-07-09,4462,3,0,7,19,0,6,0,1,0.76,0.697,0.55,0.1642,128,178,306
2011-07-09,4463,3,0,7,20,0,6,0,1,0.76,0.7121,0.58,0.2239,129,185,314
2011-07-09,4464,3,0,7,21,0,6,0,1,0.74,0.6818,0.58,0.1642,83,155,238
2011-07-09,4465,3,0,7,22,0,6,0,1,0.72,0.6818,0.62,0.1642,60,154,214
2011-07-09,4466,3,0,7,23,0,6,0,1,0.72,0.6667,0.58,0.194,47,93,140
2011-07-10,4467,3,0,7,0,0,0,0,1,0.7,0.6515,0.61,0.1642,42,112,154
2011-07-10,4468,3,0,7,1,0,0,0,1,0.7,0.6515,0.61,0.1343,19,94,113
2011-07-10,4469,3,0,7,2,0,0,0,1,0.68,0.6364,0.69,0.0896,28,68,96
2011-07-10,4470,3,0,7,3,0,0,0,1,0.66,0.6212,0.74,0.0896,6,19,25
2011-07-10,4471,3,0,7,4,0,0,0,1,0.66,0.6212,0.69,0.0896,0,5,5
2011-07-10,4472,3,0,7,5,0,0,0,1,0.66,0.6212,0.74,0.0,7,10,17
2011-07-10,4473,3,0,7,6,0,0,0,1,0.64,0.5909,0.78,0.0896,8,17,25
2011-07-10,4474,3,0,7,7,0,0,0,1,0.7,0.6515,0.7,0.0896,27,38,65
2011-07-10,4475,3,0,7,8,0,0,0,1,0.72,0.6818,0.66,0.0,27,65,92
2011-07-10,4476,3,0,7,9,0,0,0,1,0.74,0.697,0.66,0.0896,62,107,169
2011-07-10,4477,3,0,7,10,0,0,0,1,0.76,0.697,0.55,0.1343,95,173,268
2011-07-10,4478,3,0,7,11,0,0,0,1,0.78,0.7273,0.55,0.194,110,177,287
2011-07-10,4479,3,0,7,12,0,0,0,1,0.82,0.7576,0.46,0.2836,133,244,377
2011-07-10,4480,3,0,7,13,0,0,0,1,0.8,0.7273,0.46,0.2985,139,228,367
2011-07-10,4481,3,0,7,14,0,0,0,1,0.82,0.7424,0.41,0.3284,122,227,349
2011-07-10,4482,3,0,7,15,0,0,0,1,0.84,0.7424,0.39,0.2836,142,219,361
2011-07-10,4483,3,0,7,16,0,0,0,1,0.84,0.7576,0.41,0.2836,128,244,372
2011-07-10,4484,3,0,7,17,0,0,0,1,0.84,0.7424,0.36,0.2239,146,217,363
2011-07-10,4485,3,0,7,18,0,0,0,1,0.82,0.7424,0.43,0.2836,141,222,363
2011-07-10,4486,3,0,7,19,0,0,0,1,0.8,0.7424,0.49,0.3284,120,183,303
2011-07-10,4487,3,0,7,20,0,0,0,1,0.76,0.697,0.55,0.194,101,167,268
2011-07-10,4488,3,0,7,21,0,0,0,1,0.74,0.6818,0.62,0.2537,65,162,227
2011-07-10,4489,3,0,7,22,0,0,0,1,0.74,0.697,0.66,0.2239,56,87,143
2011-07-10,4490,3,0,7,23,0,0,0,1,0.72,0.6818,0.66,0.2537,19,53,72
2011-07-11,4491,3,0,7,0,0,1,1,1,0.7,0.6515,0.65,0.194,10,25,35
2011-07-11,4492,3,0,7,1,0,1,1,1,0.7,0.6515,0.61,0.2836,5,5,10
2011-07-11,4493,3,0,7,2,0,1,1,1,0.7,0.6515,0.61,0.2239,8,4,12
2011-07-11,4494,3,0,7,3,0,1,1,1,0.68,0.6364,0.65,0.1642,2,8,10
2011-07-11,4495,3,0,7,4,0,1,1,1,0.66,0.6212,0.74,0.2239,0,4,4
2011-07-11,4496,3,0,7,5,0,1,1,1,0.66,0.6212,0.74,0.1343,5,21,26
2011-07-11,4497,3,0,7,6,0,1,1,1,0.68,0.6364,0.74,0.194,19,102,121
2011-07-11,4498,3,0,7,7,0,1,1,1,0.7,0.6667,0.74,0.2537,28,289,317
2011-07-11,4499,3,0,7,8,0,1,1,1,0.74,0.697,0.66,0.2836,35,385,420
2011-07-11,4500,3,0,7,9,0,1,1,1,0.78,0.7424,0.59,0.2985,41,167,208
2011-07-11,4501,3,0,7,10,0,1,1,1,0.8,0.7576,0.55,0.3582,44,73,117
2011-07-11,4502,3,0,7,11,0,1,1,1,0.82,0.7879,0.56,0.2985,39,89,128
2011-07-11,4503,3,0,7,12,0,1,1,1,0.84,0.803,0.53,0.2836,40,108,148
2011-07-11,4504,3,0,7,13,0,1,1,1,0.86,0.8182,0.5,0.2537,22,119,141
2011-07-11,4505,3,0,7,14,0,1,1,1,0.86,0.8333,0.53,0.2836,40,94,134
2011-07-11,4506,3,0,7,15,0,1,1,1,0.86,0.8485,0.56,0.4179,38,108,146
2011-07-11,4507,3,0,7,16,0,1,1,1,0.86,0.8485,0.56,0.3881,57,182,239
2011-07-11,4508,3,0,7,17,0,1,1,1,0.86,0.8485,0.56,0.4179,59,455,514
2011-07-11,4509,3,0,7,18,0,1,1,1,0.86,0.8333,0.53,0.3881,57,415,472
2011-07-11,4510,3,0,7,19,0,1,1,1,0.84,0.8333,0.59,0.3284,80,293,373
2011-07-11,4511,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.4179,42,194,236
2011-07-11,4512,3,0,7,21,0,1,1,1,0.7,0.6667,0.79,0.4179,21,109,130
2011-07-11,4513,3,0,7,22,0,1,1,1,0.72,0.697,0.74,0.1343,20,70,90
2011-07-11,4514,3,0,7,23,0,1,1,1,0.7,0.6667,0.79,0.1343,11,44,55
2011-07-12,4515,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1343,3,19,22
2011-07-12,4516,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.0896,6,8,14
2011-07-12,4517,3,0,7,2,0,2,1,1,0.7,0.6667,0.79,0.1045,2,7,9
2011-07-12,4518,3,0,7,3,0,2,1,2,0.7,0.6667,0.79,0.0,2,6,8
2011-07-12,4519,3,0,7,4,0,2,1,1,0.7,0.6667,0.79,0.1642,0,6,6
2011-07-12,4520,3,0,7,5,0,2,1,1,0.7,0.6667,0.79,0.0896,4,21,25
2011-07-12,4521,3,0,7,6,0,2,1,1,0.74,0.6818,0.58,0.2239,13,102,115
2011-07-12,4522,3,0,7,7,0,2,1,1,0.76,0.697,0.55,0.194,29,301,330
2011-07-12,4523,3,0,7,8,0,2,1,1,0.76,0.7121,0.58,0.2239,35,382,417
2011-07-12,4524,3,0,7,9,0,2,1,1,0.78,0.7273,0.55,0.4925,27,149,176
2011-07-12,4525,3,0,7,10,0,2,1,1,0.82,0.7727,0.52,0.1642,38,85,123
2011-07-12,4526,3,0,7,11,0,2,1,1,0.82,0.7727,0.52,0.1642,39,86,125
2011-07-12,4527,3,0,7,12,0,2,1,1,0.86,0.7879,0.44,0.2985,38,125,163
2011-07-12,4528,3,0,7,13,0,2,1,1,0.86,0.803,0.47,0.2239,32,104,136
2011-07-12,4529,3,0,7,14,0,2,1,1,0.9,0.8485,0.42,0.2985,33,91,124
